File Path,Key in Code,Default Text (Code),DB English,DB Bulgarian,Status,Detected Namespace,Dict Variable
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,") {
    if (!bothFilled || state.loading) return;

    if (state.password !== state.confirm) {
      trackPageEvent('password_reset_error'"
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,'password_reset_error'
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,'password_reset_success'
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_seo,SEO,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_widget,Widget,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_qr,QR Code,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_direct,Direct,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_failed_load_dashboard,Failed to load dashboard,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,nav_dashboard,Dashboard,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,overview_subtitle,Overview of your business,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,Add a service to unlock,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_total_leads,Total Leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,Add a service to unlock,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_new_leads,New Leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,status_awaiting_action,Awaiting action,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,Add a service to unlock,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,status_contacted,Contacted,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_leads_contacted,Leads contacted,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,Add a service to unlock,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_rating,Rating,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock_analytics,Add a service to unlock analytics,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_last_30_days,Last 30 days,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,btn_view_analytics,View Analytics →,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_no_leads_30_days,No leads yet in the last 30 days.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_leads_received,Leads received,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_leads_contacted,Leads contacted,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_top_sources,Top sources,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_no_data,No data,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_latest_review,Latest Review,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,btn_view_all,View All →,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_needs_reply,Needs Reply,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_reviews_waiting_reply,,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,btn_reply_now,Reply now →,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_no_reviews_yet,No reviews yet,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_reviews_appear_here,"When clients review your services, they will appear here",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_seo,'SEO',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_widget,'Widget',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_qr,'QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_source_direct,'Direct',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_failed_load_dashboard,'Failed to load dashboard',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,nav_dashboard,'Dashboard',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,overview_subtitle,'Overview of your business',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,'Add a service to unlock',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_total_leads,'Total Leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,'Add a service to unlock',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_new_leads,'New Leads',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,status_awaiting_action,'Awaiting action',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,'Add a service to unlock',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,status_contacted,'Contacted',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_leads_contacted,'Leads contacted',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock,'Add a service to unlock',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_rating,'Rating',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_add_service_unlock_analytics,'Add a service to unlock analytics',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_last_30_days,'Last 30 days',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,btn_view_analytics,'View Analytics →',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_no_leads_30_days,'No leads yet in the last 30 days.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_leads_received,'Leads received',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,stat_leads_contacted,'Leads contacted',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_top_sources,'Top sources',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_no_data,'No data',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_latest_review,'Latest Review',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,btn_view_all,'View All →',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,label_needs_reply,'Needs Reply',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_reviews_waiting_reply,'{count} reviews waiting for your reply',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,btn_reply_now,'Reply now →',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_no_reviews_yet,'No reviews yet',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/page.tsx,msg_reviews_appear_here,"'When clients review your services, they will appear here'",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,availability_active,Active,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,availability_busy,Busy,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,availability_offline,Offline,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_change_limit,URL can only be changed once. Contact support for assistance.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_taken,This URL is already taken,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_failed_check_url,Failed to check URL availability,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_failed_save_url,Failed to save URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_failed_switch_role,Failed to switch role,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,nav_settings,Settings,,,MISSING_IN_DB,unknown,") {
    clearAuth();
    router.push(`/${lang}/auth`);
  }

  // Build public URL from profile data
  const publicUrl = (() => {
    if (!profile) return null;
    const city = profile.current_city?.slug;
    const category = profile.current_category?.slug;
    if (city && category) {
      return `${SITE_HOST}/${lang}/${city}/${category}/${slugInput || profile.slug}`;
    }
    return `${SITE_HOST}/provider/${slugInput || profile.slug}`;
  })();

  return (
    <div className=""space-y-6 max-w-2xl"">
      <div>
        <h1 className=""text-xl font-bold text-gray-900"">{t(dict"
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,settings_subtitle,Account and preferences,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_account,Account,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_email,Email,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_role,Role,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_phone,Phone,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saving,Saving…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_save_phone,Save Phone,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saved,Saved!,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_availability,Availability,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_availability_description,Controls whether you appear as available to new clients.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_public_url,Public URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_your_profile_link,Your profile link,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_edit_public_slug,Edit public slug,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_changes_remaining,URL changes remaining:,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_change_warning,You can only change your URL once.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_old_links_redirect,Old links will continue working (redirected).,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,placeholder_business_slug,your-business-name,,,MISSING_IN_DB,unknown,"sanitizeSlug(e.target.value));
                        setSlugSaved(false);
                        setSlugError(null);
                        setSlugSuggestions([]);
                        setSlugAvailable(null);
                      }}
                      placeholder={t(dict"
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_checking,Checking...,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_available,Available,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_locked,URL can only be changed once. Contact support for assistance.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_suggestions,Suggestions:,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saving,Saving…,,,MISSING_IN_DB,unknown,"suggestion);
                            setSlugSaved(false);
                            setSlugError(null);
                            setSlugSuggestions([]);
                            setSlugAvailable(null);
                          }}
                          className=""px-2 py-1 text-xs bg-orange-100 text-orange-700 rounded hover:bg-orange-200 transition-colors""
                        >
                          {suggestion}
                        </button>
                      ))}
                    </div>
                  </div>
                )}
                {canEditSlug ? (
                  <div className=""flex items-center gap-3"">
                    <button
                      type=""button""
                      onClick={handleSaveSlug}
                      disabled={savingSlug || slugChecking || !slugInput.trim() || slugInput.trim() === profile?.slug}
                      className=""px-4 py-2 bg-orange-500 hover:bg-orange-600 disabled:opacity-50 text-white text-sm font-medium rounded-lg transition-colors""
                    >
                      {savingSlug ? t(dict"
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_save_url,Save URL,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saved,Saved!,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_url_locked,URL locked,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_already_updated,Your public URL has already been updated.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_old_links_work,Old links continue to work via redirects.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_need_help,Need help? Contact support.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_add_city_category,Add a city and category in your Profile to get a full SEO URL.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_profile_not_loaded,Profile not loaded.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_account_role,Account Role,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_switch_role_description,You are currently a Provider. Switching to a client account will allow you to browse services and submit requests. Your provider profile and data will be preserved.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_switching,Switching…,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_switch_client,Switch to Client Account,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_session,Session,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_log_out,Log out,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,availability_active,'Active',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,availability_busy,'Busy',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,availability_offline,'Offline',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_change_limit,'URL can only be changed once. Contact support for assistance.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_taken,'This URL is already taken',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_failed_check_url,'Failed to check URL availability',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_failed_save_url,'Failed to save URL',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_failed_switch_role,'Failed to switch role',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,nav_settings,'Settings',,,MISSING_IN_DB,unknown,") {
    clearAuth();
    router.push(`/${lang}/auth`);
  }

  // Build public URL from profile data
  const publicUrl = (() => {
    if (!profile) return null;
    const city = profile.current_city?.slug;
    const category = profile.current_category?.slug;
    if (city && category) {
      return `${SITE_HOST}/${lang}/${city}/${category}/${slugInput || profile.slug}`;
    }
    return `${SITE_HOST}/provider/${slugInput || profile.slug}`;
  })();

  return (
    <div className=""space-y-6 max-w-2xl"">
      <div>
        <h1 className=""text-xl font-bold text-gray-900"">{t(dict"
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,settings_subtitle,'Account and preferences',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_account,'Account',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_email,'Email',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_role,'Role',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_phone,'Phone',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saving,'Saving…',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_save_phone,'Save Phone',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saved,'Saved!',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_availability,'Availability',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_availability_description,'Controls whether you appear as available to new clients.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_public_url,'Public URL',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_your_profile_link,'Your profile link',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_edit_public_slug,'Edit public slug',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_changes_remaining,'URL changes remaining:',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_change_warning,'You can only change your URL once.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_old_links_redirect,'Old links will continue working (redirected,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,placeholder_business_slug,'your-business-name',,,MISSING_IN_DB,unknown,"sanitizeSlug(e.target.value));
                        setSlugSaved(false);
                        setSlugError(null);
                        setSlugSuggestions([]);
                        setSlugAvailable(null);
                      }}
                      placeholder={t(dict"
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_checking,'Checking...',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_available,'Available',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_locked,'URL can only be changed once. Contact support for assistance.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_suggestions,'Suggestions:',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saving,'Saving…',,,MISSING_IN_DB,unknown,"suggestion);
                            setSlugSaved(false);
                            setSlugError(null);
                            setSlugSuggestions([]);
                            setSlugAvailable(null);
                          }}
                          className=""px-2 py-1 text-xs bg-orange-100 text-orange-700 rounded hover:bg-orange-200 transition-colors""
                        >
                          {suggestion}
                        </button>
                      ))}
                    </div>
                  </div>
                )}
                {canEditSlug ? (
                  <div className=""flex items-center gap-3"">
                    <button
                      type=""button""
                      onClick={handleSaveSlug}
                      disabled={savingSlug || slugChecking || !slugInput.trim() || slugInput.trim() === profile?.slug}
                      className=""px-4 py-2 bg-orange-500 hover:bg-orange-600 disabled:opacity-50 text-white text-sm font-medium rounded-lg transition-colors""
                    >
                      {savingSlug ? t(dict"
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_save_url,'Save URL',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_saved,'Saved!',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_url_locked,'URL locked',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_url_already_updated,'Your public URL has already been updated.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_old_links_work,'Old links continue to work via redirects.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_need_help,'Need help? Contact support.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_add_city_category,'Add a city and category in your Profile to get a full SEO URL.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_profile_not_loaded,'Profile not loaded.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_account_role,'Account Role',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_switch_role_description,'You are currently a Provider. Switching to a client account will allow you to browse services and submit requests. Your provider profile and data will be preserved.',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,msg_switching,'Switching…',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_switch_client,'Switch to Client Account',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,label_session,'Session',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/settings/page.tsx,btn_log_out,'Log out',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_all,All,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_new,New,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_contacted,Contacted,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_done,Done,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_rejected,Rejected,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_all_time,All time,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_last_7_days,Last 7 days,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_last_30_days,Last 30 days,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,period_last_90_days,Last 90 days,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_new_leads,New leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,total,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_contacted_leads,Contacted leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,total,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_done_leads,Done leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,total,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_rejected_leads,Rejected leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,total,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,nav_leads,Leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_total,total,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,msg_failed_load_leads,Failed to load leads,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_search,Search,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,placeholder_search_leads,"Search name, email, phone, description or notes...",,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,clear_search,Clear search,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_status,Status,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_period,Period,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,aria_select_period_filter,Select period filter,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_date_range,Date range,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,placeholder_from,From,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,placeholder_to,To,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,msg_no_leads_found,No leads found,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,msg_adjust_filters,Try adjusting your filters or check back later.,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_date,Date,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_phone,Phone,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_description,Description,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_source,Source,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_notes,Notes,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_status,Status,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,label_actions,Actions,,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_all,'All',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_new,'New',,,MISSING_IN_DB,unknown,dict
apps/web/app/[lang]/provider/dashboard/leads/page.tsx,status_contacted,'Contacted',,,MISSING_IN_DB,unknown,dict
